Comment,Author,Date,Score
There’s that religion of peace for you again.,bw2082,2025-04-18T09:39:04,25
"""Diversity is our strength"" 🤪",____IIIII___ll__I,2025-04-18T10:11:05,11
"Just that gentle reminder to everyone that Islam, unlike Christianity as a whole, view their subjects as chattel, and that if they try to leave they are to be treated as chattel.",bionic80,2025-04-18T10:08:55,14
Literally extreme cult behavior,AppState1981,2025-04-18T10:08:23,10
So sick of their crap,Nerftuco,2025-04-18T12:59:03,6
