Comment,Author,Date,Score
...until SCOTUS gets involved.,DreadPirateGriswold,2025-04-13T20:32:18,58
So the executive branch is just for show when the globalists aren't in charge?,kaytin911,2025-04-13T23:07:19,42
"It's a Bush appointee, color me surprised.",bionic80,2025-04-13T19:56:19,60
"Maine Attorney General Aaron Frey subsequently filed a complaint in federal court describing the funding pause as “illegally withholding grant funds that go to keeping children fed,” Associated Press previously reported.  If Maine is having a problem feeding it’s citizens,  Maine has a real problem, get the lunatics out of Maine government. Mainly it is Maine acting insane if Maine citizens are starving.",Sure-Wishbone-4293,2025-04-14T05:39:37,11
"big surprise, activist judge again.",ITrCool,2025-04-13T20:17:24,27
"""Gibz mony naow.   Want""   No. ",Yoinkitron5000,2025-04-13T22:23:07,4
"Sorry, you will have to wait until appeals are done and SCOTUS rules.",mdws1977,2025-04-14T10:35:03,1
Janet Mills will not win this!,Sure-Wishbone-4293,2025-04-14T05:41:02,1
"Umm, no.",fordr015,2025-04-13T23:00:11,0
"Maine citizens are taxed to death. One of the highest tax burden states with nothing to show for it. A governor that loves to spend money.   Top it all off with no jobs exist in Maine that pay the bills.   Maine is in a tough spot.  Lots of poor folks.   However, kids should never go hungry.   Feed the god damn kids. ",Infyx,2025-04-15T07:10:56,2
What about Lobstaaaah?,Sure-Wishbone-4293,2025-04-15T07:12:11,1
Maine will always have the best lobster and I will fight anyone who says otherwise. ,Infyx,2025-04-15T07:13:38,3
Agreed!,Sure-Wishbone-4293,2025-04-15T07:13:55,1
