Comment,Author,Date,Score
Everything he touches turns to shit.,backpackwayne,2025-04-15T11:32:24,56
He’s very very uncoordinated. He looked like a damn fool ! He broken the trophy apart and didn’t even say Thank-you. How did this person become vice president? 🤮🤮,New-Cupcake4479,2025-04-15T12:01:30,35
Have you seen what he does to couches?,Yoknapatawpha_ig,2025-04-15T12:09:32,19
And to think this guy is a heart beat away from being President…Trump is how old?😳,Such_Lemon_4382,2025-04-15T12:11:06,14
"There’s a decent chance he’d been partying with Ketamine with his good bro, dr. apartheid.",Belledujour2022,2025-04-15T14:05:14,7
"As Trump would say, ""Perfect!""",RedRoom4U,2025-04-15T14:35:52,5
"Why is no one talking about, why didn't the Ohio State players skip out on meeting this douche?",notsure500,2025-04-15T16:26:41,4
He can't stop thinking about that leathery upholstered strange he wants at Ashley Furniture.,lonelytop1818,2025-04-15T15:44:08,2
Fucking up things others worked hard for: that pretty well sums up Mr. Vance.,OldTell311,2025-04-15T20:36:23,0
Dildo alert,Mountain-Detail-8213,2025-04-15T21:04:33,0
"""Oh, sorry, I thought it was a donut.""",MessagingMatters,2025-04-15T21:53:07,0
JD Acted like a klutz & bet he ran away as soon as he could,EggKey6859,2025-04-19T16:30:12,1
"I think DT picked JDV on purpose as his VP—- because JDV is a non-threat- he’s a weak duck and no one respects him, no DT doesn’t feel threatened by him and he has someone on his team that shares his core value’s.",mlineras,2025-04-15T15:46:04,1
What is sickening is these schools and teams showing up to meet these POS. Wtf everyone has lost their backbone. Resist you dumb MFs,SmallMiddle5127,2025-04-15T19:29:12,1
The best Ohio has to offer!   ![gif](giphy|SzD4gF32YzTTUiINhn),QAZ1974,2025-04-16T08:59:15,1
A redneck elegy,Davefinitely,2025-04-15T17:39:28,7
Trump just needed another asshole because he was so full of it!,RedRoom4U,2025-04-15T13:05:35,11
At least he was wearing a suit.,swordrat720,2025-04-15T17:26:24,2
Even scarier 😱😱😱,RedRoom4U,2025-04-15T13:07:50,7
Red neck calamity,EggKey6859,2025-04-18T20:46:28,2
You sound d like a dumb asshole,esarww,2025-04-18T15:43:03,0
Thank god he had a suit on.🤣JD Vance … where in the hell did we get him from ?,New-Cupcake4479,2025-04-15T21:06:41,1
