Comment,Author,Date,Score
The oligarchs funding his party aren’t allowing it.,Whole-Essay640,2025-04-17T12:27:55,14
Democrats haven’t cared about Americans in years. ,Long_Jelly_9557,2025-04-17T12:50:29,12
It's pretty obvious he has none.,Flashy-Increase-2075,2025-04-17T11:48:23,18
