Comment,Author,Date,Score
"More like they won’t answer, because their answer would be, “we need their votes.”",mdws1977,2025-04-17T17:44:09,102
I think because the corporate public school system that instills stupidity into students rather than critical thinking..  Well….those students eventually do graduate….and now apparently they have gone into politics and have gathered into the democrat party..  I swear….every year it seems the kids are getting stupider complete with a total 180 on any form of thinking skills..,tsoxiko,2025-04-18T05:41:23,8
"Dems: ""You see... we need them because if we don't have them then they can't vote.""   Reporter: ""okay but why should non-citizens be allowed to vote?""   Dems: ""stop being a sexist, racist, xenophobic bigot!""",MeLlamoKilo,2025-04-17T17:54:54,34
"Just keep asking them the question. This is a 90/10 issue, and they are on the wrong side.",jcr2022,2025-04-18T06:20:34,4
And this surprises who?,Flashy-Increase-2075,2025-04-17T18:07:26,11
They all sound like a bunch of fascists to me,Brahms23,2025-04-17T20:20:49,2
Several?,SonnyC_50,2025-04-18T11:21:39,1
"The answers are self-evident, but as long as nobody takes the matter seriously they'll always just say ""controversy, what controversy?""  Then they'll say whatever Trump just did is controversial, even if it's the same thing the past several presidents did.",D_Ethan_Bones,2025-04-17T18:10:50,17
I was going to say the exact same thing.,Lifeisagreatteacher,2025-04-17T17:51:31,13
