Comment,Author,Date,Score
"How does one get to be an O6 and a garrison commander in 2025 without having deployed anywhere ever?  I mean, I know exactly how",nostaticzone,2025-04-22T07:06:04,23
"2 things.   1st, she needs to be demoted to the rank she last served honorably at.   2nd she needs to take a PT test immediately.",Long_Jelly_9557,2025-04-21T18:52:47,146
Why kill youre entire career over something so dumb. We need to do a study on why leftist and liberals fall so hard for media doom panic. It's incredible. Greatest propaganda since ww2.,huntinggolfer,2025-04-21T19:17:22,52
"You know for all the talk of insurrection and so forth, these people are basically trying to foment a coup.  They need to be dealt with in the harshest possible terms.  When you’re an officer in the military, you don’t have the luxury of throwing a temper tantrum or doing shit like this.  Do everything possible under the UCMJ to drum her out and make an example of what happens when you think you’re bigger than the commander in chief that the majority of the country voted for.",RazorSlaked,2025-04-21T18:34:10,63
But look at all those medals and citations! She's clearly a highly decorated veteran of many combat zones!,Mountain_Man_88,2025-04-21T20:03:04,22
"I had to put Biden up, so deal with it.",MacSteele13,2025-04-21T21:50:03,10
Pete should show up and personally conduct a for record pt test on all senior leadership positions there. Then when they fail personally right them negative counseling statements and place in remedial pt with a retest in 90 days.,BH11B,2025-04-21T20:52:31,5
Good Lord. She’s a husky one.,BBBF18,2025-04-22T05:29:11,1
I'm sure she can command a pallet of twinkies just fine. ,GetADamnJobYaBum,2025-04-21T20:37:00,1
"Does anyone here doubt that the individuals being removed from positions of authority as a consequence of their own blatantly politically-motivated actions, could conceivably refuse to obey even a lawful order if it came from Trump?",Shadeylark,2025-04-22T06:56:00,-1
oof  Dumb move not to post their pictures.,skarface6,2025-04-22T07:32:12,-1
"You’re right on the second one, woof",charmingcharles2896,2025-04-21T19:25:12,44
Honestly it’s a good point. To think that this person could be responsible for suspending someone from service for not passing fitness standards. Seriously?,ILikestoshare,2025-04-21T20:10:34,24
"Yeah I'm old but have a clear memory of when the Army's enlisted promotion boards could/would provide certain minority soldiers extra points towards promotions. It really was a bad idea. Much later an organization that I was part of had to ""encourage"" someone who had benefited from that system to retire. I wondered how many soldiers were negatively impacted by that person and that system.",New_Ant_7190,2025-04-22T09:21:59,5
It is probably one those people who were promoted strictly on political ideology. Obama administration and Biden Regency Council both worked hard to push political idialogues through the brass.,ObadiahtheSlim,2025-04-22T07:35:50,15
"I mean, milley, in Trumps first term, conspired with Pelosi and the CCP directly. They willfully cut out the sitting POTUS and literally conspired with the CCP",spezeditedcomments,2025-04-21T21:39:45,47
The funny thing is that the soldiers likely support Trump much more than them...,dankhorse25,2025-04-22T02:51:39,4
"This.  There's a lot of flaired people on this sub, who at least claim to be veterans, who do a ton of Hegseth hating.    Things are different in the military in many ways.  I have no idea what these are as I'm not military, but it would make sense that if you can't execute the POTUS vision, then maybe the military isn't the right place for you.",Texas103,2025-04-22T01:23:58,-2
"But for real though… her uniform says she managed to serve an entire career during 20 years of two wars, get promoted to full bird, become a garrison commander… and never deploy in support of a combat operation?  A real POS",nostaticzone,2025-04-22T07:08:05,16
[deleted],[deleted],2025-04-21T20:12:40,46
Double fisting Twinkies.,Long_Jelly_9557,2025-04-21T20:16:10,-3
"For which Milley should be, at least, be in Fort Leavenworth for the rest of his life.",RazorSlaked,2025-04-22T04:08:01,23
Which is why the Dear Leader gave him a pardon.,New_Ant_7190,2025-04-22T09:11:45,5
"I myself am a Marine Corps veteran, I literally know only two of my fellow vets who are anti Trump.  The rest overwhelmingly support him and his agenda.  Which makes sense in light of the fact that Trump won the popular vote.",RazorSlaked,2025-04-22T04:07:02,12
Served with distinction in Dessert Storm 🍩,Mountain_Man_88,2025-04-21T20:17:44,33
Instead all that happened is he bitched about losing his security clearance,PastorofMuppets79,2025-04-22T07:04:40,18
I know a few from the old days who are anti-trump.   Doc and two officers.  Everyone I was in with who worked for a living are maga.,Shadeylark,2025-04-22T06:57:33,2
