Comment,Author,Date,Score
White House sources claim Hochul told Trump “I control the judges” during a February meeting in the Oval Office to discuss policy issues such as the Manhattan congestion tax.  Hochul emphatically denies making the statement.  Hochul also wanted to appease Trump recently by offering to rename a building after him but she tries to claim that was a joke.,Sure-Wishbone-4293,2025-04-17T01:20:44,4
"And Leticia James has her own problems…   Ironically, this week James was referred to the DOJ for criminal charges by the Federal Housing Finance Agency over allegations she committed mortgage fraud by falsifying records to receive favorable loan terms on her properties in Virginia and New York.  Live by the sword, die by the sword.",Sure-Wishbone-4293,2025-04-17T01:28:02,3
I’d love to see them pull out tapes of the statement.  Then have hochul in handcuffs.,j3remy2007,2025-04-16T22:03:09,3
