Comment,Author,Date,Score
Coming from Dearbornistan?  Is anybody remotely surprised?,WIlf_Brim,2025-04-16T10:32:43,89
No one should be surprised.,SonnyC_50,2025-04-16T10:21:36,45
"I lived in Dearborn Heights from 96 - 2005. The shit that has gone on in Dearborn even back then. Too many of our enemies are willing to play the long game and we seem to be short sighted too many times to look at that.  The United States is not 4 year terms, it is an ongoing beautiful experience of Freedom and Liberty. These problems have been planned and orchestrated for decades.",ComputerRedneck,2025-04-16T10:55:20,62
That dumbass standing next to him in the video. Does she know what will happen to her if the “empire” falls?  Using violence to get your way… Hm… Where have I seen that before? 🤔 No wonder the left and these terrorists get along so well.,rdenghel,2025-04-16T09:27:38,82
"If this man is a foreigner....he should be expelled. If he's an American, he should arrested for sedition. He has just called for the violent overthrow of the US gov't....(""we will fight""....""to bring down the empire"").",Vessarionovich,2025-04-16T09:42:59,73
The driving motivation for the left is to destroy America.,D_Ethan_Bones,2025-04-16T11:22:34,21
That’s not… a good thing to say.  It’s my way or the country fails basically is what he is saying. We can’t survive with that kind of mentality.,JumpRopeIsASport,2025-04-16T19:16:22,3
"This seems like clear domestic terrorism from folks who should not have been here in the first place. If they are immigrants, now citizens, they have taken the Oath, so if they are known to be out of compliance with their Oath, they must have their citizenship revoked, as well as the citizenship of anyone they sponsored and all of their anchor children as well. Then deport.",obscurityknocks,2025-04-17T09:10:20,3
"Video from MEMRI, co-founded by Israeli intelligence agent and considered one of the biggest propaganda sites in the Middle East with one-sided reporting 🤷",Ironman650,2025-04-16T12:49:45,-2
Land of Rashida 'Taliban' Talib.,vampirepomeranian,2025-04-16T12:10:36,31
"That dude speaking doesn't seem to understand what would happen if America should crumble. He would likely not survive the ensuing chaos, nor the invasion of enemy forces swooping in to take over",sowellpatrol,2025-04-16T11:49:08,21
Yeah but they do put out hilarious videos,DownrightCaterpillar,2025-04-16T23:28:55,1
"I'm surprised, I thought that Comrade Talib was another one who doesn't actually live in the district that she represents.",New_Ant_7190,2025-04-16T14:38:39,2
