Comment,Author,Date,Score
"this whole podcast was really good, i think pete even had some maga converts by the end!",ms_directed,2025-04-24T09:42:26,3
He’s kinda hot ,FontFanatic,2025-04-24T12:22:07,2
People still called him a fraud in the comments on insta. its insta but still. Ignorant idiots,duckduckgo2100,2025-04-24T13:53:45,1
"He is the very best at talking to the other side. No one is better. He has something that Obama had, and it's borne of being in an in between kind of complex zone. For Obama it was being sort of both black and white. For Pete, it's being gay in a straight men's (largely) world. Makes their minds much more supple and able.",ravia,2025-04-24T21:23:46,1
