Comment,Author,Date,Score
"He's an El Salvadoran citizen, in El Salvador. What kind of authority does the senator think he has?",ShillinTheVillain,2025-04-16T20:04:10,170
"So this asshole flew all the way to El Salvador on the Taxpayers' dime, and didn't even have permission to see the prisoner lined up ahead of time?!  Take the full cost of the round trip out of his salary!",Carl-j88aa,2025-04-16T18:52:13,230
"It would have been a shorter commute to meet the five Maryland children whose mother was murdered by an illegal immigrant from Venezuela. The trial just concluded a few days ago, would have been the perfect time.",Magehunter_Skassi,2025-04-16T20:50:33,81
He didn’t even reach out to the Morin family after their daughter was brutally rapped and then murdered. He is a piece of human garbage.,Long_Jelly_9557,2025-04-16T19:21:27,23
Classic dem- would rather virtue signal with a pathetic performance to see a gang member who snuck in the country illegally than worry about any of the problems plaguing Americans in his own state. Moron.,Funny-Apricot-0712,2025-04-16T19:57:24,19
They should have told him he could visit the prisoner but he would have to stay locked up with him.,wkramer28451,2025-04-16T18:52:23,27
He does not speak for America.,Long_Jelly_9557,2025-04-16T20:04:09,13
"The Tennessee Star learned on Wednesday that Kilmar Abrego Garcia, an alleged member of the Central American gang Mara Salvatrucha (MS-13) who was deported to El Salvador under President Donald Trump amid legal action claiming the removal was by mistake, was suspected of being engaged in human trafficking by a Tennessee Highway Patrol (THP) officer who detained him in December 2022, leading the THP to contact the FBI for guidance. Within two hours, the FBI ultimately requested the THP release Garcia and the passengers in his vehicle. THP complied with the request.",Sure-Wishbone-4293,2025-04-17T01:50:49,3
🤡.  Did what democrats have been good at lately….absolutely nothing.  What did he think his authority as a senator would do in a foreign country?  What kind of leader complains about their own countries leader to a foreign government?  Good ol democrat media stunts instead of actually representing their people with policy.,Moist_Border_8301,2025-04-16T21:28:46,5
Pre-planning has never been a strong suit of Democrats.,gouf78,2025-04-16T19:07:42,6
Find someone who loves you the way Democrat Senators love illegal immigrant MS13 gang members who assault their wives.,JTuck333,2025-04-17T10:02:51,2
Logan Act,Johnnie-Dazzle,2025-04-16T19:36:56,2
[Patty Morin speaking to reporters about what happened to her daughter was absolutely heartbreaking. 😢](https://www.youtube.com/watch?v=wqPku-vaY4E),According-Activity87,2025-04-16T23:06:40,0
Tax dollars well spent,sweet_greggo,2025-04-16T22:42:55,1
Will the age of political grandstanding ever end?,crevisbro,2025-04-17T14:34:38,1
Chris needs to refund the taxpayer money he used for this stunt.,TheConvincingSavant,2025-04-17T16:37:44,1
The power of delusion.  Hallmark of the Democratic Party.,BattleIllustrious680,2025-04-16T21:51:37,87
Holland needs to reimburse the federal government for his trip. He isn’t part of the Trump administration and has no business attempting transactions on their behalf.,Sure-Wishbone-4293,2025-04-17T01:54:58,34
That is absolutely what needs to happen!,Wolf687,2025-04-16T19:29:10,54
Stupid is as stupid does,BlackScienceManTyson,2025-04-16T20:51:50,18
I can't think of a worse fate than being rapped.,therin_88,2025-04-17T05:40:18,-4
Baker act him while you’re at it 😆,Funny-Apricot-0712,2025-04-16T19:57:46,-4
"Forrest Gump, great movie! 🎥",Sure-Wishbone-4293,2025-04-17T01:50:37,0
