Comment,Author,Date,Score
Mark Steyn is great!,Sure-Wishbone-4293,2025-04-24T07:50:09,3
"Steyn returns from his annual cruise in a pretty pleasant mood and sounding much better.  EDIT : The prior, prior week to this, Steyn had a guest host because of the cruise, but the audio and setting was very poor, so I didn't post it. Enjoy!",Markinoutman,2025-04-23T23:13:37,1
Absolutely!,Markinoutman,2025-04-24T13:56:41,2
