Comment,Author,Date,Score
"In other articles, it appears Elon allowed Russian access. Guess if true, their payment for helping Trump stay out of jail.   ""The most eye-popping element of the allegations is that the Russian IPs were somehow connected to the actions of DOGE employees.  The access attempts, which were blocked, provided valid credentials and happened shortly after the accounts were created by DOGE staffers.""  https://www.csoonline.com/article/3964113/whistleblower-alleges-russian-ip-address-attempted-access-to-us-agencys-systems-via-doge-created-accounts.html",Lebarican22,2025-04-24T16:54:34,64
JFC if Obama or Joe did anything close to this the right would have wanted people shot!,Tricky-Spread189,2025-04-24T18:01:00,50
"We need a full blown investigation into what exactly doge did.  Details.  All the details, catch it now or we are fucked.",joylightribbon,2025-04-24T18:00:48,27
"""The lawmakers, who are part of the Congressional Labor Caucus, wrote the letter in light of news first reported by NPR, that a whistleblower inside the IT Department of the NLRB says DOGE may have removed sensitive labor data and exposed NLRB systems to being compromised.""",Lebarican22,2025-04-24T16:53:11,18
Damn. I knew DOGE was a scam. I didn't know it was also Russian espionage.,MrYdobon,2025-04-24T19:22:09,17
"Every single one of the Dems, Republicans and Independents need to demand accountability NOW!",FalconRacerFalcon,2025-04-24T21:23:02,8
How did they know to block the account if they provided valid credentials?,Militop,2025-04-25T00:22:40,1
"MAGAts 10 years ago: *\*running around with hair on fire screeching\** ""OMG, OMG, they're stealing our data, they're spying on us!!!""  MAGAts today hearing news like this: ""meh, whatever. it is what it is""",LivingIndependence,2025-04-24T22:17:34,9
![gif](giphy|cJFwTPqT6IvmUyVZrP)  I know just the team for the job!,krtyalor865,2025-04-24T22:02:59,7
"The perks and reduction in various government investigations Elon got from his love affair with the orange turd is amazing!   But this is very suspicious.  It should be more than 50 congressional reps that want it figured out, though. Every member of Congress should be outraged",indigopedal,2025-04-24T22:51:35,1
Honestly this shit is so juvenile and basic it just might be the best team.  In all seriousness who believes anything out of this GOP administration.,joylightribbon,2025-04-24T22:06:17,2
