Comment,Author,Date,Score
My congress people are maga tho lol,Gullible-Ideal8731,2025-04-21T17:01:32,5
Calls unanswered and emails not replied to. They wont understand until they lose their positions or the mobs with torches and pitchforks come for them.,ZeBigD23,2025-04-21T18:33:36,3
"My representatives are McConnell, Rand Paul, and Thomas Massie. In other words I’m not represented.",annaleigh13,2025-04-21T21:38:17,1
"Doesn’t matter, they need to know what you support and that you will vote them out if necessary.",nousername56789,2025-04-21T17:16:27,4
"Mine too, including Thom Tillis.",LolAtAllOfThis,2025-04-21T17:42:47,5
"Lucky bastard, wanna trade?",robt_neville,2025-04-22T16:41:56,1
Who is your Representative and senators?,Economy_Swim_8585,2025-04-21T21:54:11,1
"Wow, that’s like a dream come true",robt_neville,2025-04-22T16:43:00,1
Are your reps Rep or Dem? Makes a big difference.,Inevitable-Peace7,2025-04-22T01:16:37,1
