Comment,Author,Date,Score
If she ends up facing federal mortgage fraud charges the screeching is going to be hilarious.,-DizzyPanda-,2025-04-15T20:35:08,49
Fantastic,nyr00nyg,2025-04-15T23:44:48,7
![gif](giphy|XEs46sR9DQ7ejbVW6Z),redjade42,2025-04-15T20:34:43,3
Hahaha. Amazing,UConnSimpleJack,2025-04-16T05:17:23,2
Got to love the irony.,Batbuckleyourpants,2025-04-15T20:21:47,28
That's funny,Siciliantony1,2025-04-15T20:38:38,24
This is positioned to be the most hilarious prosecution in the history of the United States.  Something something those in glass houses. 😂,[deleted],2025-04-16T08:41:14,1
