Comment,Author,Date,Score
Anybody got a link without the paywall?,Unlucky_Buyer_2707,2025-04-17T20:28:48,94
"For as much as they yap about ""lived experiences"", they don't seem to have any interest in observing criminals out of an academic setting.   People who have actually lived in shit neighborhoods could easily tell you that some people just act like Skyrim bandits IRL, but leftists think that police descriptions of criminal behavior is so absurd that they must have been lying. They'll just randomly attack people because they're bored, and then cool off a few hours or even minutes later like it didn't happen.",Magehunter_Skassi,2025-04-17T17:51:52,196
"I remember that incident in Memphis a while back and they tried to say a black man was murdered by racist police officers, then the footage came out and the officers themselves were black…never heard another thing about it after that…",Xander_hades_,2025-04-18T09:11:08,33
Lmao,Holiday-Tie-574,2025-04-17T19:34:00,48
That's actually a good article.   Thanks for posting.,Ironman650,2025-04-17T19:47:21,35
https://archive.ph/ol8zG,zip117,2025-04-18T10:36:31,11
The entirety of the left can be boiled to down to eliminating all personal accountability,curlbaumann,2025-04-18T08:00:59,41
Ha! I was an inner city paramedic for 20+years. The shit I could tell!!!!! We got assaulted and we were “the good guys”!!!! Cameras only help the cops prove their story. 💙,GoodTee,2025-04-18T07:51:09,52
Bored and/or high,Dependent-Aside-9750,2025-04-18T06:55:51,23
"The left's strategy is to use cases where they can make *plausible* accusations, and then immediately tout it as fact.    Think of Jussie Smollet, who reported that he was attacked by two white men.  The legacy media trumpeted as fact until two immigrant buddies admitted that they had staged the whole thing with him.  Smollet swore it was true, and still does, to this day, but everyone else had to admit it was fraud.",thatrightwinger,2025-04-18T09:20:07,25
"What article? Because of the paywall, I found out someone got hired for a job. Big whoop",Jaylocke226,2025-04-17T21:26:48,40
Juicy Smollet,WembyDog,2025-04-18T13:22:05,3
Reader Mode on browser allows you to bypass the paywall.  Or create free account at dailywire and you can access the articles.,Ironman650,2025-04-17T21:38:26,21
