Comment,Author,Date,Score
"Lots of parents commit crimes and are sentenced to prison, separating families. The left acts as if this is a human rights violation when it comes to deportation. The family is free to choose whether or not to stay together.",social_dinosaur,2025-04-30T06:45:43,112
"crime is crime, you don't excuse people with kids from going to jail when they commit crime.   Funny, how libs were quite when Obama was doing it.",KohliTendulkar,2025-04-30T07:27:39,54
"Way to go Tom, thank you for the work you are doing!",Sure-Wishbone-4293,2025-04-30T06:18:09,49
"You can take your anchor baby with you, or you can give them up for adoption.  Plenty of parents on the adoption waiting list.  They’ll find a loving, nurturing home.",j3remy2007,2025-04-30T05:56:00,25
And Democrats still don't understand how that works.,StedeBonnet1,2025-04-30T09:56:02,5
Anyone born to 2 foreign nationals neither of whom entered the us legally in the last 17 years should have their citizenship revoked- or at least be reclassified as some sort of conditional citizenship.  If he can eliminate birth right citizenship it will be his legacy. I can only hope.,Funny-Apricot-0712,2025-04-30T07:55:02,14
"If being a parent provides immunity from deportation, I am wondering why does the Left support murder of the unborn?",md06john316,2025-04-30T06:23:31,4
"Obama also deported millions of illegal immigrants, and not a single Democrat was crying about Due Process.",BoredAtWork1976,2025-04-30T11:45:37,30
"Homan was even given a Presidential Rank Award by Obama, which ""honors high-performing senior career employees for sustained extraordinary accomplishment.""",reddog093,2025-04-30T11:58:09,17
