Comment,Author,Date,Score
#Obstructing ICE is not obstructing justice!,Careful_Track2164,2025-04-27T21:03:50,134
"Correction: I did not realize this was issued on April 18th, *before* Dugan's arrest.  https://pbswisconsin.org/news-item/evers-memo-to-state-agencies-on-responding-to-ice-agents-draws-backlash-from-republicans/",undercurrents,2025-04-27T22:09:27,67
❤️❤️❤️,Extreme-Word1162,2025-04-27T20:47:57,28
Way to go Gov Evers!,Agreeable_Fish_2488,2025-04-27T22:01:55,24
This is how all Governors need to act,blackie_4,2025-04-28T01:13:24,17
"""including when they have a warrent"" thats just going to get people arrested twice as fast as soon as you refuse ANYTHING that has a warrent your arrested instantly im all for fighting back but this is just going to get more people in trouble",Any_Reception9461,2025-04-29T12:04:30,1
"Tell that to Pam Bondi. She says you cannot and they will come get you. As the AG for the US, she is not following the law. I don’t know if that’s because she went to a cheesy law school or what",bapeach-,2025-04-27T21:57:57,47
Pam Bondi clearly doesn’t understand how the law works in America or how the constitution works in America.,Careful_Track2164,2025-04-29T14:09:05,3
