Comment,Author,Date,Score
">The doctrine of peace through strength” is what makes Poland and the USA natural allies.   Unlike the Leftist Democrats who belive in DEI, the strategy of *Peace through strength* isn't racist.",GiediOne,2025-05-10T18:09:53,2
Eh I'd rather not have to pay taxes to defend europe while they spend their money on a welfare system,Erotic-Career-7342,2025-05-10T18:36:10,2
"Genuinely asking, how are the two topics related? I’m not saying dei is good, we’ve all seen where that lead us, but what does that have to do with forming allies via strength/military?",GreedyBo,2025-05-10T18:26:17,2
"Yeah, I want to see a 3 year plan to reduce our spending on NATO by a lot (75% ?).",thinkingisthehardest,2025-05-10T18:46:21,1
To the Leftists *Everything* is racist.,GiediOne,2025-05-10T18:27:21,2
