Comment,Author,Date,Score
"Welcome to being a Republican, where the rules are made up and the points don't matter!",BoarnotBoring,2025-04-09T10:31:57,282
"When he says 'they' are bringing in $2B/day, what he means is that Americans are paying $2B/day in consumption taxes. This isn't something to brag about, it's a near $1 TRILLION dollar per year tax increase on the working poor and middle class.",beenyweenies,2025-04-09T10:44:59,150
[deleted],[deleted],2025-04-09T10:41:59,53
"Just like there is no proof that Elon is saving money while Trump spends, spends and spends.",LotsofSports,2025-04-09T10:43:19,27
![gif](giphy|b0E3PPld4558irObaY),twstdbydsn,2025-04-09T10:38:27,20
lying grifter - lies and grifts,BoysenberryGullible8,2025-04-09T10:43:13,16
"Ha, you’re killing me smalls",prrudman,2025-04-09T10:35:47,14
I think his team is setting things up so they can declare victory and cut back on the program without losing face. And Trumpets will buy it.,pbasch,2025-04-09T10:47:21,8
">""Can he back this up with facts?""  No. Because he and his cronies refuse to show their tax records.",LingonberryHot8521,2025-04-09T11:04:01,9
"Almost guaranteed nobody important is really calling. His whole ""everyone is calling"" schtick is what you say to sound busy when youre not. His whole thing a day or two ago about China wanting to make a deal, the full quote or whatever ended with something like ""they havent called us yet, but they want to make a deal they just dont know how to start the conversation. We are just waiting for them to call us"".",chaos0xomega,2025-04-09T11:04:19,7
"I have yet to see just one credible piece of evidence to substantiate claims made by musk or trump. I have, however, heard a lot of lies repeated and seen those lies torn apart with facts.",DugAgain,2025-04-09T11:08:09,8
Bullshit!   He’s the king of gaslighting.,whitingvo,2025-04-09T11:17:47,7
"Republicans use ""alternative facts.""",ButterscotchIll1523,2025-04-09T10:49:05,6
Better question: why don’t his supporters care that he cannot?,specqq,2025-04-09T10:49:19,6
"Come on now, he doesn't live in a factual reality. He lives in LA LA land where Mommy and Daddy took care of everything and ate off gold spoons",TheSyde,2025-04-09T11:01:57,6
"Of course not, it's all hype. He's a moron's moron.",Anonymouse_Bosch,2025-04-09T11:03:55,4
"Short answer - No, he cannot back up his ""facts.""",hairless_resonder,2025-04-09T11:21:27,4
If someone calls a meeting- to talk in a professional way - he calls that 💋 his ass.  He has no respect for anyone.  Anyone.,nutmyreality,2025-04-09T11:16:45,4
"Yes, with the fact that he is a liar",TopLiterature749,2025-04-09T11:16:46,3
So we the people are already paying 2 Billion a day in additional taxes?,ntantillo,2025-04-09T11:18:28,4
Bringing in 2B/day does not account for the amount we are losing on this.  The outright stupidity of this is maddening.,Straight_Lab8365,2025-04-09T11:29:18,3
Back it up with facts? Why start now?,wkrausmann,2025-04-09T11:31:36,3
"New to trump? He lies, full stop. You can’t start by trying to evaluate the truth of his statements. This is his tactic, flood the zone with BS and you spend all your time doing posts like these instead of resisting. Giving him room to potentially be correct lifts the conman into legitimacy. Don’t.",freexanarchy,2025-04-09T11:34:05,5
His idiot cult will believe anything. And they’re too stupid to realize the $2 billion per day is coming out of their pockets.,Gr8daze,2025-04-09T12:28:08,3
Yeah I’m sure he’ll be right out with the spreadsheets to back it up.   He just wanted to put off total market collapse for another day.,Wrong_Confection1090,2025-04-09T11:00:52,3
He has no leverage because he’s tanking his own economy. He thinks foreign countries will rush to him about “no no don’t keep hurting the US economy!” They have countries of their own,swissmiss_76,2025-04-09T11:23:23,3
He’s never seen a fact in his life…,LionCM,2025-04-09T11:35:09,3
"Even if he had facts, he wouldn't remember them well enough to communicate anything to anyone. Listening to him babbling on with all his made-up numbers and ""people say this"" and ""people have never seen that"" bullshit is like watching a slow toddler attempting improv.",AbeFromanSassageKing,2025-04-09T11:39:25,3
It is all based on lies. He says he wants tariffs to bring in revenue (lie) but also to bring manufacturing back to the US (also lie). You cannot have both. Seems stupid for the government to raise revenue by charging its own citizens more. I doubt it will do anything to decrease the deficit or government spending,Kind-City-2173,2025-04-09T11:59:57,3
Now He has implemented a 90 day. Pause on most tariffs. I think he’s just gaslighting the American public. More the same just a grifter.,bernd1968,2025-04-09T12:56:30,3
I fully believe that the American consumer is being taxed at $2B per dating a huge tax hike.  I believe Vietnam has very publicly started negotiating with the US.,SlapHappyDude,2025-04-09T11:05:18,2
Facts? Who needs truth when lies work?,phillygirllovesbagel,2025-04-09T11:13:59,2
Anything that comes out of this guy's mouth is essentially Calvinball rule making.  None of it is backd up by anything and all of it is arbitrary.,socialcommentary2000,2025-04-09T11:53:41,2
"He can't back anything up, especially if you ask for facts.",Dennarb,2025-04-09T12:00:04,2
