Comment,Author,Date,Score
Mr. Eugenics Goebbels himself...   Incompetence is one thing. Evil with competence is far scarier.,undercurrents,2025-05-02T16:19:34,6
I am ashamed that he is Jewish,metskyfan,2025-05-03T09:04:12,2
Fvck that gave me the shudders…,hospitallers,2025-05-03T19:37:37,1
