Comment,Author,Date,Score
Blatantly corrupt out in the open,burritoman88,2025-03-31T08:22:06,29
Hope don’t float!,monsterdiv,2025-03-31T10:02:06,7
"So… they want the Supreme Court seat so they can do some crazy election shit in Wisconsin, right?",Pale_Temperature8118,2025-04-01T08:02:32,1
