Comment,Author,Date,Score
"Every one treated equal regardless of race, ethnicity, or color of skin. You should always be judged by the content of your character. That is what we should always strive for.",jasommer14,2025-04-27T07:28:34,47
">""This policy acknowledges that there are many factors to be considered in negotiations. Each case – and defendant – is unique. Someone’s age may change the likelihood of growth and change. A defendant’s race matters because we know unaddressed unconscious biases lead to racial disparities, which is an unacceptable outcome.  Unless you're white apparently.  Every government attorney should be investigated for taking outside money. If they aren't living off their own income, immediately remove them from their positions.",triggernaut,2025-04-27T07:16:33,31
"""Holistic"" justice? WTF? Ironic that those who constantly cry racism, equality and equity are the ones who practice it, unfairly putting their thumbs on the scale of justice based on skin color.",social_dinosaur,2025-04-27T07:47:48,27
Imagine the outrage if prosecutors in the rural southwest announced that they would be enhancing sentences for black defendants or reducing sentences for white Christians.,Mountain_Man_88,2025-04-27T08:44:08,22
"This is the same leftist attorney who let off a white man off who did $20K in damage to Teslas around town. Well, at least the Left is consistent in that there is no consistency in their logic.",sixtysecdragon,2025-04-27T08:53:10,10
Yet we’re the racists. Fun house mirror ahh party….,UltraAirWolf,2025-04-27T08:54:59,11
Which is illegal.,Merax75,2025-04-27T10:16:29,9
I'll prosecutors will say whatever they say. What matters is how the judge responds. Unfortunately too many of them are very sympathetic to this concept of restorative justice,vegatx40,2025-04-27T11:17:05,3
"Right after Moriarty declined to charge a middle aged white male with anything for causing $20,000 in damage to six Teslas. Talking out of both sides of her mouth.",sunkenship13,2025-04-27T13:46:27,2
Look up reparative justice,indefiniteretrieval,2025-04-27T08:44:59,5
