Comment,Author,Date,Score
They’re obviously smarter than most Americans,theBigDaddio,2025-04-30T07:28:08,32
I’m honestly shocked it’s not 100%.,Thin-Recover1935,2025-04-30T08:16:56,27
We concur...,Smarterthanthat,2025-04-30T07:38:09,11
So there are 10% of Ukrainians trust Trump?,Miss-Zhang1408,2025-04-30T08:36:27,8
"If Americans were smarter, more of us would know not to trust him. He is completely untrustworthy!",woodwog,2025-04-30T08:44:45,7
I find it more shocking that at least 30% of Americans DO trust the orange excrement.,JustinKase_Too,2025-04-30T12:03:27,4
Smart. They have seen and lived under similar leadership in the past. ,Lebarican22,2025-04-30T09:29:22,3
"gee, i’d hope so 😭",coco_xcx,2025-04-30T11:28:17,3
No one in the world should trust him.,VikingRaptor2,2025-04-30T12:05:10,3
Surprised that it isn't 100%.,shastadakota,2025-04-30T12:31:43,3
90% of Ukrainians are smarter than at least 40% of Americans,Leaf_Atomico,2025-04-30T12:43:08,3
What's wrong with the other 10+%?,CommonConundrum51,2025-04-30T13:14:14,2
its only 90 % because the last 10% aren't alive,in1gom0ntoya,2025-04-30T15:56:38,2
It’s amazing how everyone else can see how much of a dumba$$ this guy is except for the US…,Dreaders85,2025-04-30T17:11:38,2
It's close to what Americans feel,Clean_Lettuce9321,2025-04-30T13:40:04,1
"I mean, who are the 10%??? Not trusting this poll, has to be 100%",Bogeysmom1972,2025-04-30T15:28:44,1
50% in the US don’t either,Flashy_Rough_3722,2025-04-30T17:35:26,1
I would think 100% of the world doesn't trust him.,Appropriate-Cow3986,2025-04-30T18:14:00,1
"So, almost 90% of Ukranians are smarter than 77 million Americans.",DoTheRightThingG,2025-04-30T18:54:31,1
Not most. Just 77 million of them.,DoTheRightThingG,2025-04-30T18:57:30,3
I agree.  Is there like a 10% margin of error?,KitKitsAreBest,2025-04-30T14:36:56,4
The other 10% are Russians,foodie_geek,2025-04-30T18:42:22,2
"I mean, there are kids who don't know who he is.",DoTheRightThingG,2025-04-30T18:58:13,1
"That’s shocking. . . But, it’s possible that same 10% of Ukrainians trust Putin as well.",woodwog,2025-04-30T08:46:39,6
Those Ukrainians probably live overseas. They're not directly affected by a war that's going on for three years now.,Electrical_Rip9520,2025-04-30T14:53:42,1
Not all Ukranians are above the age of 5 and can read and watch TV.,DoTheRightThingG,2025-04-30T18:59:09,1
More like 23%,DoTheRightThingG,2025-04-30T19:00:54,3
Probably Russian speaking Ukrainians.,Mindless_Listen7622,2025-05-03T12:53:58,1
Probably. I could be anywhere from 90 to 110%.,Thin-Recover1935,2025-04-30T14:59:30,2
