Comment,Author,Date,Score
"I'm reminded of everyone who vehemently denies the fact that MAGA is nothing more than a desire to return to a time when white men controlled everything, women and people of color knew their places, and the LGBTQ folks were invisible. ""You can't call half the country racist/sexist/homophobic!"" Watch me. Just look at what they do. How can you miss it?",The_B_Wolf,2025-04-26T13:05:01,444
🤬 Female Trumpers should be so ashamed of themselves.,BustAMove_13,2025-04-26T13:00:50,296
"I feel like I'm walking around in a nightmare. An evil dictator stealing all the rights and equality we've been able to claw our way to is daily being stripped away, and no one is doing a fing thing to stop it, just screaming and whining but that's all.",Monamo61,2025-04-26T13:35:45,83
"They want america great for white christian men only.  They want the rest of us to obey.   I'll go to prison before selling out.  As for women that voted for an adjudicated rapist, or couldn't be bothered to vote.  This is yours.  You've fucked over every woman and girl here.  But I'm sure you don't care.  People without a moral compass usually don't.",blueMudDue5399,2025-04-26T13:40:07,65
"Of course. All you women who sat home on election day, hope you are very happy with all he is trying to do to us.",Freebird_1957,2025-04-26T13:31:29,112
Under His Eye  ![gif](giphy|xT9IguxOugw6KwaANy),jayraygel,2025-04-26T13:40:43,34
![gif](giphy|SiEIvcxnTXZY2Oh1z4)  This is what they want.,Alternative-Dig-2066,2025-04-26T13:55:36,47
Remember The Handmaid's Tale?  We're living it.,[deleted],2025-04-26T14:05:50,23
This is so upsetting,Vegetableau,2025-04-26T13:32:18,20
"According to MAGA and Republicans, the secret to women's happiness is being coerced and financially dependent on abusive men.",Megalodon481,2025-04-26T14:40:15,16
Which EO?,EstateWhimsy,2025-04-26T13:50:58,11
"The day this asshole can no longer do damage in any way, shape, or form to any American will be the happiest day I’ve experienced since becoming an adult.",annaleigh13,2025-04-26T15:38:32,7
What in the fucking Gilead.,JoeyDawsonJenPacey,2025-04-26T14:52:09,8
Under His eye.,Saucy_Baconator,2025-04-26T15:28:22,9
"The MAGAts just want to return to an era where women were trapped in abusive situations with no avenue for escape, except for maybe having to rely on others. So what's next, no more credit cards or driver's license for women?  because I'll bet they've considered that.",LivingIndependence,2025-04-26T16:22:50,9
The freedoms that this administration is trying to strip are ones took literal decades of fights and protests to implement. Decades of work and progress being dismantled right before our very eyes just over the course of a few short months.  It's... bleak,Crimiculus,2025-04-26T17:11:57,9
