Comment,Author,Date,Score
Shouldn't we restrict this technology? Especially if it means China has to catch up?,ComputerRedneck,2025-05-08T03:38:08,7
"Yes, we should. Keeping China behind us in chip technology is an important strategic goal. They're essentially weapon components too.",cathbadh,2025-05-08T08:07:44,8
"*Sigh:*  > The Biden rule divided the world into three tiers: 17 countries and Taiwan were in the first tier, which could receive unlimited chips. Some 120 other countries were in the second tier, which was subject to caps on the number of chips the countries could receive. In the third tier, countries of concern including China, Russia, Iran and North Korea were blocked from the chips.  > But Trump administration officials are weighing discarding the tiered approach to access in the rule and **replacing it with a global licensing regime with government-to-government agreements,** sources told Reuters last week.",zVitiate,2025-05-08T08:14:29,3
