Comment,Author,Date,Score
"Thank you, Wisconsin.",FrostyAcanthocephala,2025-04-02T07:43:30,37
He did nazi this coming.,K0MR4D,2025-04-02T12:28:56,19
"Actually, LŪŪZER. 😏",clamorous_owle,2025-04-02T08:18:11,11
roman loser,vGraphsAlt,2025-04-02T12:48:01,2
Deplorable.,Sweet-Spite4920,2025-04-02T19:48:25,1
Bro thought he could slap on a jacket and a cheese hat and not look desperate...,mussel_bouy,2025-04-03T02:36:09,1
An actual Dork sighted in the wild.,DoTheRightThingG,2025-04-03T04:43:52,1
morceau de merde,Ghitor,2025-04-03T10:08:37,1
Oh I love when the tables turn,probwriting,2025-04-02T14:57:38,6
LEX LUUZER.,oscar-the-bud,2025-04-02T09:01:39,6
