Comment,Author,Date,Score
David Hogg. LOL.,Lifeisagreatteacher,2025-04-16T17:58:29,45
Let them fight,BlackScienceManTyson,2025-04-16T18:12:32,25
"Please, David. Please, please, pleeeaaasssee push for more insane platforms.",squunkyumas,2025-04-16T18:35:12,20
lollloolololllll plz do  This will be fun.,murderinthedark,2025-04-16T19:57:20,13
Why don’t you start by pushing for the DNC to hold primaries,UltraAirWolf,2025-04-16T21:53:03,10
The future.....,Siciliantony1,2025-04-16T18:03:14,17
Brilliant,boundpleasure,2025-04-16T20:29:32,6
Who?,Long_Jelly_9557,2025-04-16T18:07:03,12
"He's not wrong (about this). For everybody who claims that election day is a choice between two cheeks of the same ass, primaries are the answer.",woailyx,2025-04-17T07:08:07,3
"Hogg, smh  🤦‍♂️!",Sure-Wishbone-4293,2025-04-17T02:15:56,2
Democrats are in Hogg Heaven.,OutlandishnessMain56,2025-04-17T11:35:05,1
"No problem offense to our fellow conservatives, but watching the (D) party circle the drain due to Trump’s success is spectacular entertainment.",Flare4roach,2025-04-17T13:22:15,1
"Let them consume one another. Let them push as radical as possible.  Either they go full radical and the normal people refuse to vote for them, or the normal and moderate Democrats reclaim their party and we move back towards normalcy.",TheIncredibleHork,2025-04-16T21:59:51,7
