Comment,Author,Date,Score
How weird is it to see laws being enforced?,indefiniteretrieval,2025-05-10T12:34:09,62
With more arrests to come for anyone that assaults an ICE officer. This is exactly what I voted for.,BigElephantBig,2025-05-10T12:32:15,63
I'm curious to know why the ATF guy was there.,Alpha-Sierra-Charlie,2025-05-10T13:06:22,11
"""We also received a call from someone saying that ICE officers were on scene and refusing to show a warrant to the crowd.  Worcester Police officers responded to preserve the peace and prevent anyone from being injured,"" the department said.   Morons, federal agents have no legal requirement to show a warrant to a crowd, who is obstructing Justice. Or to a crowd who is not obstructing Justice, the Mob is not the law. Get a clue.   Elections have consequences, your side lost!",Sure-Wishbone-4293,2025-05-10T13:15:26,18
"SOLUTION: For every riot when an illegal immigrant is detained for deportation, detain and deport five more. In addition, arrest all people impeding ICE agents from fulfilling their duties. This will cause the protests to *quickly* die down.",chrismireya,2025-05-10T12:37:46,2
We're so lucky to have a robust ICE department in Marxichusetts. Housing costs are the 3rd highest in the country and hopefully now they'll go down with vacancies.,Right_Archivist,2025-05-10T12:42:41,2
unfortunately in mass our activist da's will probably opt not to prosecute.,reaper527,2025-05-10T13:55:22,-4
"These poor people have been convinced that up is down, they wouldn't know law enforcement if it happened right in front of them. As they amply demonstrated.",Alpha-Sierra-Charlie,2025-05-10T13:05:25,-3
👍🏻,Sure-Wishbone-4293,2025-05-10T13:16:05,-7
I’ll have him call you to tell you why. I believe the woman illegal alien had gas.,Sure-Wishbone-4293,2025-05-10T13:17:18,-22
Suffer!,Sure-Wishbone-4293,2025-05-10T13:28:05,-12
"What do normal people think [of this situation](https://www.foxnews.com/politics/ice-facility-democrats-stormed-holds-child-rapists-murderers-officials)? Are non-radical democrats backing it? Are independents like ""those are good peeps!"" We're actually behind on trying to remove 12 million people Biden let into the country, including 500k criminals.",lady__jane,2025-05-10T17:43:42,-2
[deleted],[deleted],2025-05-10T13:16:23,-3
"Yes, I'm in Boston and I'm genuinely surprised in a good way.",ManufacturerFine2454,2025-05-10T12:46:42,-6
