Comment,Author,Date,Score
~~Illegal alien gangbangers~~ Virginia men,cossbobo,2025-05-03T13:35:33,3
Maybe we should start outsourcing these illegal alien prisoners to El Salvador prisons.,mdws1977,2025-05-03T10:04:09,5
"Perhaps - also, maybe we should start running more serious jails and prisons ourselves instead of having one guard per hundred or so inmates. People aren't afraid of American jails because of the guards, they're afraid of what the other locked-up people do *in the absence of enough guards.* Or enough cameras, or enough space - we seem to pretend as a society that we have less street violence hard drugs and robbery than we actually do.",D_Ethan_Bones,2025-05-03T10:20:45,3
