Comment,Author,Date,Score
I have been for about 4 hours. He is on FIRE.  He's still going: https://www.youtube.com/live/v2utlMxAwtE?si=sO8A0iPP6vTgJdPA,ZoomZoom_Driver,2025-04-01T00:51:15,55
ALL NIGHTER,nathhealor,2025-04-01T00:24:37,29
Thank your Sen. Booker.,bernd1968,2025-03-31T23:57:00,45
"Yep got it on instagram Facebook and YouTube, when he talked about McCain it brought me back to when both aisles I felt like differed but were still a good group of Americans, where I don’t even recognize this current administration and I hope booker does the longest filibuster time!",NoFilterD,2025-04-01T00:54:27,17
Needs more Green Eggs & Ham.,Majestic_Electric,2025-04-01T00:38:42,10
"Call me a conspiracy theorist, but the younger democrats are fighting, but the older democrats are staying status quo.    There's some fight in the democratic party still.",themish84,2025-04-01T02:06:22,33
Still going strong. Woo hoo! Keep it up Senator!!!,_kiss_my_grits_,2025-04-01T07:49:17,8
I have been watching for about 4 hours they are doing amazing!,1001labmutt02,2025-04-01T07:52:09,5
We need more of this . Keep speaking out.,sunflower53069,2025-04-01T01:47:13,6
He should have been Hillary’s running mate. It could have made all the difference.,roblewk,2025-04-01T09:01:42,4
Moral moments like these are necessary in these times.,OkComputer626,2025-04-01T04:21:52,10
What bill is he filibustering?,Oliver_Boisen,2025-04-01T08:13:12,3
"14 hours in  “We created the world order, and we are turning our backs on it.”",anony-mousey2020,2025-04-01T08:43:19,3
And he’s still going strong. Wild…,ImpinAintEZ_,2025-04-01T09:17:08,2
Still watching!,EdSpecialist21,2025-04-01T09:52:21,2
I streamed on TikTok all night. Watched him go from 1k to now 42k watchers. Finally someone is doing something.,PaleFondant,2025-04-01T10:03:20,2
THATS MY SENATOR,Spazattack43,2025-04-01T13:26:24,2
This is the kind of fight we need!!,hermione_clearwater,2025-04-01T08:15:52,1
I hope this actually makes people wake up,ArchitectTJN_85Ranks,2025-04-01T09:11:22,1
Booker is a real one for this,blank_check_dreams,2025-04-01T14:37:48,1
"Yes, very inspiring. I wonder who will play him on Saturday Night Live though. Anyone know if he’s had a potty break?",stephmartinz,2025-04-01T18:13:35,1
Still going! !!!!Hero!!!!,Successful_Eye_5815,2025-04-01T18:31:26,1
[removed],[deleted],2025-04-01T01:06:17,-6
[removed],[deleted],2025-04-01T01:19:47,-6
He’s doing great 🩵🙌🏼,JokerClass2025,2025-04-01T00:05:30,0
He’s a bad ass,kolton224,2025-04-01T00:10:17,0
More democratic performance art y'all keep falling for this crap lol,Comfy_Bogart,2025-04-01T08:28:25,-7
[removed],[deleted],2025-04-01T02:02:12,-16
[removed],[deleted],2025-04-01T04:11:54,-13
No I believe it’s 7 hours now!,KeeblerElff,2025-04-01T01:08:06,17
"Holy crap, he’s still going as of 9AM eastern!",ilikeme1,2025-04-01T08:04:17,7
Almost like the geriatrics need to get out of congress and get into a nursing home.,desperateorphan,2025-04-01T11:06:07,1
It really would have helped,Rosebunse,2025-04-01T11:53:01,1
"At least he's doing something to draw attention. Everyone is screaming for the Democrats to fight back, and it's been a scramble to figure it out. I do agree that this is pretty tame protesting, though.",jertheman43,2025-04-01T01:23:49,14
What do you want him to do?,Rosebunse,2025-04-01T08:34:57,4
impolite vegetable quiet friendly sheet scarce pet familiar fretful vast   *This post was mass deleted and anonymized with [Redact](https://redact.dev/home)*,blellowbabka,2025-04-01T04:16:03,2
dinosaurs spark disgusted fall north reply faulty judicious murky fear   *This post was mass deleted and anonymized with [Redact](https://redact.dev/home)*,blellowbabka,2025-04-01T04:18:10,12
Jesus Christ.,lets_try_civility,2025-04-01T05:25:21,2
You misunderstood. *i* had onpy been watching for 4 at the time of my posting. I *know* i didn't catch his start. ;),ZoomZoom_Driver,2025-04-01T01:10:32,10
Lead the senate so they wouldn't have given Trump a huge win passing the CR.  Words mean fucking nothing.,Raspberries-Are-Evil,2025-04-01T09:20:57,0
[removed],[deleted],2025-04-01T04:20:36,-11
Gotcha! I’m sorry I read too quickly. Thanks for watching! ❤️,KeeblerElff,2025-04-01T01:14:44,6
obtainable weary salt rinse cable station advise birds reach wide   *This post was mass deleted and anonymized with [Redact](https://redact.dev/home)*,blellowbabka,2025-04-01T04:23:08,6
[removed],[deleted],2025-04-01T04:27:37,-8
Good thing those are the only places to see it then.,Fast-Variation8150,2025-04-01T05:30:03,5
degree station teeny innocent capable test weather resolute caption head   *This post was mass deleted and anonymized with [Redact](https://redact.dev/home)*,blellowbabka,2025-04-01T06:57:49,2
