Comment,Author,Date,Score
"Check Ballotpedia:  https://ballotpedia.org/Illinois_elections,_2025",wenchette,2025-03-31T18:38:10,1
You can Google your local Democratic Party site by state and county social media pages and they usually have info there.  - https://ildems.com/ - https://ildems.com/county-parties,progress18,2025-03-31T18:56:25,5
Check your County Democrats' website ,Ms_Tendi_Green_24,2025-03-31T18:56:34,4
The outline of IL looks like 45/47. Now I’ll never unsee it.,GenXmarksthespot_,2025-03-31T19:33:28,5
Why does Illinois look like a fisheye looking down outline of Trump standing up and looking up and to his right?,hospitallers,2025-03-31T19:47:06,3
I never noticed Trump’s face on the left-hand side of the state boundary line.,Internal-Flatworm347,2025-03-31T20:23:24,2
Ehhhh now I see it too LOL thanks.,Princess_Sukida,2025-03-31T20:04:04,2
It really does,blackie_4,2025-03-31T21:20:15,1
