Comment,Author,Date,Score
"*""I switch 2.5% of my net worth from my retail shop to someplace else."" -Bezos*",D_Ethan_Bones,2025-05-02T19:07:43,14
His future wife needs more plastic surgery,vampirepomeranian,2025-05-03T09:47:38,4
It is what it is!,Sure-Wishbone-4293,2025-05-02T17:40:57,7
"sounds like a huge number to us normal people, but for him that's probably a drop in the bucket. it's not good for someone to have all their eggs in one basket, and he's been selling off shares for a while now (likely with that in mind to rebalance his wealth  a little bit).",reaper527,2025-05-02T20:38:52,6
Not a bad idea.,newgalactic,2025-05-02T20:38:36,1
It ain't money till you sell it,scram007-3,2025-05-04T09:58:01,0
