Comment,Author,Date,Score
"You get what you give Musk. If you can't take it, don't dish it out. Get back to going to Mars and stop ruining our democracy ",PlatformStatus8749,2025-03-29T21:07:06,78
They are all performative bitch babies. Super tough as long as no one punches back.,pawpawpersimony,2025-03-29T21:17:16,51
"For those of us who are mean to Musk, it's working keep it up",Comfortable_Stick264,2025-03-29T22:02:01,37
"He needs to give himself a lobotomy with that stupid chainsaw.  Sorry, insurance denied the anesthesia.",ArdenJaguar,2025-03-29T21:47:32,24
Will someone think of the poor billionaires?,bishpa,2025-03-29T23:17:36,17
He doesn't even know the meaning of mean. Privileged white rich man thinks he is being persecuted? Don't make me laugh!,Pantsonfire_6,2025-03-30T01:45:27,11
"That's just it. Musk accused government workers and the jobs they perform being wastes of money. He doesn't and didn't know what they did or why.   Now he's complaining that the tables have turned. That's all that happened, the tables turned. Do you think your learning days are over, Elon?",Claque-2,2025-03-30T01:00:00,8
"You guys don’t get it 😪 as a billionaire his feelings just matter more because he can go on TV any time he wants to whine about it.   I used to like this guy, but now he can go fuck him. Turns out when you haphazardly cut 10s of thousands of jobs without even understanding what those jobs do it tends to piss people off.",bevo_expat,2025-03-30T06:15:11,8
Harden up buttercup. This is kid gloves.,DeathLikeAHammer,2025-03-29T21:22:49,13
"Ahh, poor baby! Didn’t your mommy ever tell you …",Doug12745,2025-03-29T21:46:09,6
Anyone see my tiny violin?,Dramatic_Syllabub_98,2025-03-29T21:40:44,10
They can't ever take it. Why trump literally goes against news when they call him out.,duekistheking,2025-03-30T01:59:41,5
By the way the Cybertruck has a headlight flaw. They don’t work very good when it snows or gets too much dirt. Could even be dangerous.,Pleaseappeaseme,2025-03-30T02:56:55,4
We are taking his advice and downsizing. No one needs a Tesla.,[deleted],2025-03-30T03:45:54,4
Also the man who jumped around on stage like a dipshit and welded a chainsaw shouting about cuts gets angry at Tim Walz for standing in stage and gloating about Tesla’s downfall.,MattyBeatz,2025-03-30T11:29:56,4
Free speech!,Privatejoker123,2025-03-30T03:39:35,3
When I send my trauma email on what I did last week I will definitely feel something for him.,SweaterSteve1966,2025-03-30T03:57:35,3
My prediction is that Tesla will eventually be forced to file for bankruptcy.  Musk has alienated a very large percentage of potential Tesla drivers.  The people who would most likely drive a Tesla are dems.,metskyfan,2025-03-30T08:36:41,3
Sociopaths can crave sympathy?,N0T8g81n,2025-03-30T00:44:47,2
He's like a child. He needs to grow up.,Significant-Home6259,2025-03-30T05:34:07,2
Because he's been an angel to them,kerryfinchelhillary,2025-03-30T10:03:16,1
He said the weakness of civilization is empathy- not making this up!,Lost-Inevitable-9807,2025-03-30T14:40:07,1
I really don't get the Elon Musk hate. What reason does the left have to be so angry with this guy beyond 'iron man bad'? How is Doge ruining democracy? It just doesn't add up to me.,Final5989,2025-03-30T20:18:27,-9
Liars too.,Looieanthony,2025-03-30T04:45:28,17
I sure hope to continue!,Pantsonfire_6,2025-03-30T01:46:38,8
Elon wishes he could keep his robodick up,Willdefyyou,2025-03-30T01:49:29,5
He is from apartheid south Africa,Willdefyyou,2025-03-30T01:50:32,6
"Mainly the way he's been treating our federal employees, and the fact that he A, did a nazi salute, and then B, refused to apologize for doing a nazi salute.",Unaccomplishedcow,2025-04-03T09:41:15,1
