Comment,Author,Date,Score
"Put them on the no fly list like they did to Tulsi, ideally after they land in El Salvador.",ChristopherRoberto,2025-04-21T14:33:19,93
This is quite the hill for the Democrats to die on.,Vlasma_,2025-04-21T13:47:49,111
Logan Act violation?,dakamgi,2025-04-21T13:22:48,97
Foreign gangsters are what Dems offer to the American public. This is what they bring to the table.,D_Ethan_Bones,2025-04-21T13:27:00,92
"""HAHAHAHA!  Democrat Rep. Maxwell Frost reveals that the delegation sent to El Salvador to 'liberate' illegal alien and gang member Kilmar Abrego Garcia have been DENIED access - because they are not there in an ""official capacity"" due to House Oversight Committee Chairman James Comer denying the Democrats access to use taxpayer funds for these trips.""  VIDEO:  https://x.com/ConservBrief/status/1914405306463084839",Ironman650,2025-04-21T16:47:57,33
New headline   Van Holland jumps off of bridge and 4 more Democrats followed him,Silverado153,2025-04-21T15:26:51,21
My word. Did they go to Gaza this much?,sledge07,2025-04-21T13:57:26,42
Logan Act?,Johnnie-Dazzle,2025-04-21T14:09:58,23
"If Hitler was still alive democrats would try to spring him too, probably.",Whole-Essay640,2025-04-21T16:25:58,10
Kilmar will be having at least one margarita every day if this continues.,Sure-Wishbone-4293,2025-04-21T13:29:06,21
This is pure discrimination against other El Salvadorian gang members living illegally in the United States.,Cool_Cat_Punk,2025-04-21T14:00:40,18
Hopefully on their nickel.,ApricotNo2918,2025-04-21T13:12:26,12
lolol wtf,murderinthedark,2025-04-21T13:19:13,12
That and put them on the no fly list for hobnobbing with known and suspected terrorists.,Mountain_Man_88,2025-04-21T14:41:50,53
"Plus a scoop of vanilla ice cream for Joe, and make that chocolate says Joey Biden!",Sure-Wishbone-4293,2025-04-21T13:30:40,20
