Comment,Author,Date,Score
"Maybe Bondi & Patel can solve it, cause we're sure not seeing any results on all the fraud and corruption front.",Flashy-Increase-2075,2025-04-21T12:43:58,124
"crime bad always     that being said, she really rubs me the wrong way with all of her performative photo ops. Those pictures sure did make me believe that someone who looks like a cursed Madame Tussauds escapee and wears watches worth double the cost of new Toyota crossover is out in the field being hands-on.",bygonecenarion,2025-04-21T13:17:12,66
"The purse was taken by a White man wearing a mask, and the bag contained $3,000 in cash as well as personal documents including her passport, keys, driver’s license and a DHS badge, an agency spokesperson confirmed.   “Her entire family was in town including her children and grandchildren – she was using the withdrawal to treat her family to dinner, activities, and Easter gifts,” the spokesperson said.",Sure-Wishbone-4293,2025-04-21T13:05:00,16
The clowns at /fednews are eating this up. Not the crime of course. ,Long_Jelly_9557,2025-04-21T13:00:55,17
I never carry cash honestly.  This is why,djc_tech,2025-04-21T20:35:59,2
She has grandkids? She looks like she’s 45 lol. Why in this conservative sub are people reading this article then their first go to is bashing her looks instead of calling out dc for the liberal hellscape it is and has always been?,Funny-Apricot-0712,2025-04-21T13:57:05,4
"Yep, after the Sessions bullshit i expect nothing out of doj",spezeditedcomments,2025-04-21T13:46:26,21
Still better than the last guy who acted like it was impossible to do anything to stopp illegal immigration while just welcoming illegal aliens into the country.,Mountain_Man_88,2025-04-21T14:44:13,6
Hope she had an AirTag in there,Holiday-Tie-574,2025-04-21T13:36:25,5
"you're not wrong, but it isn't hard to clear a bar that's been set at the bottom of the Mariana Trench",bygonecenarion,2025-04-21T14:49:00,18
