Comment,Author,Date,Score
"Of course, he is because complete CORRUPTION and UNCONSTITUTIONAL policies are what dominate this GOP REGIME. OH, and go #TeslaTakedown and let's #SinkStarlink, too!!!",Puzzleheaded_Two6805,2025-05-07T16:34:56,22
"Not much of a conflict, huh",metskyfan,2025-05-07T16:59:43,10
Other Nations should do what China is doing and take a stand....thanks but no thanks Mangolemanic,sorceress94107,2025-05-07T17:04:40,7
Fuck this GOP administration,joylightribbon,2025-05-07T17:43:12,6
"""When the president does it, that means it is not illegal."" -- Richard Nixon and US Supreme Court",YallerDawg,2025-05-07T18:35:09,3
Wtf,ShoutOutMapes,2025-05-07T16:54:52,2
Starlink tested its satellites in election-troubled Romania just a few days ago,SethTaylor987,2025-05-07T17:04:38,2
its called corruption and no one is going to do anything about it,alarmclockbk,2025-05-07T19:55:30,2
You mean the satellites with short life expectancy and are causing problems when they fall apart,Fun_Ad9272,2025-05-07T20:12:10,2
Fuck that! - Canada,EFCFrost,2025-05-07T20:54:02,2
Please approve of a private company's spy satellites or else,Same_Net2953,2025-05-07T17:42:31,1
It's a beautiful thing up there in the sky it links stars many many stars will be linked together like never before,SteelPumpkin75,2025-05-07T17:42:49,1
How tf is this even legal ,Formal-Hawk9274,2025-05-07T19:35:32,1
No he means the ones that are blocking out the view of the night sky.,WestsideBuppie,2025-05-07T21:25:38,2
It’s not but when has the orange circus peanut done anything legal?,Johnqpublic25,2025-05-08T02:22:31,1
