Comment,Author,Date,Score
"Check out this [study](https://ballotpedia.org/Changes_in_Net_Worth_of_U.S._Senators_and_Representatives_(Personal_Gain_Index)) from 2014, top 100 wealthiest politicians made average of 112% return in the market each year. The top 20 made an average of 422% EACH YEAR. This isn’t just a dem or republican problem, it’s a politician problem.",Andrew9112,2025-04-21T18:52:59,257
All the billionaires made out during Covid.,SignificantLog6877,2025-04-21T19:04:40,146
This man is a living breathing argument against qualified immunity.,Thats_Dr_Anthrope_2U,2025-04-21T18:37:12,-12
"Unfortunately most people who had money to start , had more money by the end of it.  The child care credits and pause on student loans really helped me. But by the time Biden got his hands on it - well , we are where we are now. Broke as a joke   Except for our boy Trump. Close to a billion lost due to restrictions on hotels / travel reported on the BBC in 2022",MapleMonstera,2025-04-21T19:49:45,-5
He profited while hundreds of thousands lost everything.,Merax75,2025-04-21T22:58:27,-7
Shame he can’t be charged huh…,Far-prophet,2025-04-22T09:08:47,0
Hmmmm. I’d like to know how,dottedoctet,2025-04-21T18:37:25,-21
Well that's odd,BrockLee76,2025-04-21T18:40:47,-22
"Of course it did, just another Democrat grifter",ABlackEye,2025-04-21T18:11:03,-25
[deleted],[deleted],2025-04-22T07:35:18,-5
Imagine that. I hope trump repeals his pardon.,Funny-Apricot-0712,2025-04-21T19:48:32,-28
"Shocking how that seems t work out, huh?",BedAccording5717,2025-04-21T18:06:19,-21
"Without additional data, this is the most plausible answer. First, inflation from 2019 to 2023 was about 10%. Much more importantly though, those with capital and the means to not have to withdraw it from the system during the initial Covid crisis, greatly benefitted from the economic rebound post Covid.",MCRNRocinante,2025-04-21T21:26:26,30
He's not a billionaire though.   His years in government as the highest paid employee *only* made him a millionaire,JerseyKeebs,2025-04-22T12:44:17,2
"S&P closed end of 2018 at $2480 and ended 2023 at $4780,  probably just had index funds like a normal person…",Swagastan,2025-04-21T18:48:29,189
"Oh yea that sounds totally normal, to have your entire net worth wrapped up in the s&p 🙄",Funny-Apricot-0712,2025-04-21T23:25:06,-20
“Normal person” being funded by the pharmaceutical companies maybe.   I’ve been heavily invested too and I sure as hell didn’t make that much.  Edit: awww look at all the lefty brigaders still brainwashed.  Fauci effed up. Just admit it losers. He lied and helped fund the gain of function research.   Oh wait. Never mind. The truth doesn’t matter to the left.,dottedoctet,2025-04-21T20:48:07,-29
Well home values also shot up during that time period… what other assets would you think he’d have?,Swagastan,2025-04-22T04:50:26,28
"Not enough to double during Covid through today. Are you kidding me that you believe all home owners vested in Wall Street doubled their net worth since Covid?  No, he profited off Covid via kickbacks and probably insider trading how do you not get that? How can you be conservative and try to defend his doubling of wealth at the expense of Americans during covid? Are you that stupid? Or are you a liberal masquerading here?",Funny-Apricot-0712,2025-04-22T06:51:31,-6
"I think yes most homeowners doubled the net worth of their home equity, due to appreciation during the 2019-2023 period. ie if you had 50k equity in a house in 2019 you almost certainly were looking at 100k in equity in 2023.",Swagastan,2025-04-22T13:16:54,5
