Comment,Author,Date,Score
30 percent of this country's voters explicitly voted for incoherent and destructive. They love it. Anything to hurt the globalists and the libtards. It doesn't matter if their enemies are real or not. All that matters is that the destruction feels good.,destinyeeeee,2025-04-03T23:30:29,10
Trump is incoherent and destructive,Flashy_Rough_3722,2025-04-04T05:45:53,7
That’s the idea.  Melon Husk said right before the election that Americans will have to endure hardship.  The idea is to trigger an economic collapse enabling the rich douchebags to buy up and consolidate holdings.  This is the last stage before war.  Democratic Party leadership is complicit with this.,TimothiusMagnus,2025-04-04T08:01:52,2
That's because God spared his life in Butler to save us all,JPIZZLE1205,2025-04-03T23:04:18,4
"The American people knew this already and they still voted him in, a Recession may be the hard pill that America needs to swallow to find out what the Republican Party truly stands for.",BusinessBoat4148,2025-04-04T00:39:30,1
"Cruelty is the point. He enjoys 99% of Americans (including MAGA) being broke, scared, and suffering.",mrcorndogman33,2025-04-04T03:42:07,1
"This one individual has disrupted the entire global economy on a whim, a completely false narrative with no basis in reality, and he acts as if he did nothing. ""Time to golf.""  This should alarm about 8 billion people.",YallerDawg,2025-04-04T07:12:45,1
spot on here and it's part of a gop culture war,AceCombat9519,2025-04-04T00:28:00,1
What war? ,crucial_geek,2025-04-04T08:41:39,1
Ragebait used to be believable…,BusinessBoat4148,2025-04-04T00:37:51,2
Another horrific war on the scale of World War II,TimothiusMagnus,2025-04-04T09:04:35,2
