Comment,Author,Date,Score
That's also the reason why dictators really WANT to combine them.,FavorableTrashpanda,2025-04-30T03:40:00,18
SO SAY WE ALL!,Tiny_Structure_7,2025-04-30T06:03:11,12
SO SAY WE ALL,One-Community-3753,2025-04-30T07:31:12,9
So say we all.,Thin-Recover1935,2025-04-30T09:29:38,6
Many police forces have considered the people as their enemy for years already.,chlaclos,2025-04-30T10:03:22,4
What was the executive order,minesj2,2025-04-30T07:39:46,2
"Second-best TV boss, after Martin Castillo on Miami Vice.",SixthKing,2025-04-30T11:11:16,2
So say we all.,TurtleDive1234,2025-04-30T19:51:52,2
I lived in Chile for 10 years.  They still have military as police after the Pinochet coup.  You for sure stop at the traffic checkpoint when there’s 5 of them with machine guns pointed at your car.,Equivalent_Soil6761,2025-04-30T15:56:30,1
https://www.rollingstone.com/politics/politics-news/trump-executive-order-law-enforcement-1235327251/,Background_Bass_5592,2025-04-30T16:37:14,1
