Comment,Author,Date,Score
I hope not. That criminal wife beater can stay right where he is.,Funny-Apricot-0712,2025-04-16T21:56:51,8
It’s not complicated and this is probably one of the stupidest things I’ve ever seen. Facilitate means to make easy or easier it doesn’t mean to do.  The moment the El Salvadorian citizen entered El Salvador no other country’s government has the power to do anything with the man but El Salvador and the president of El Salvador already said on national television in the White House that he’s not going to smuggle him back into the US.  Case closed.,BattleIllustrious680,2025-04-16T21:33:13,13
He can't.... He dead already,baseball_Lover33,2025-04-17T13:09:27,2
"For some reason or the other, some people can't seem to grasp this.  It's mind boggling tbh",Wide_Fig3130,2025-04-16T22:09:33,10
