Comment,Author,Date,Score
">U.S. District Judge John McConnell issued an injunction in March on behalf of 23 states that sued the federal government after the White House moved to pause aid to states, ruling that the move ​​“fundamentally undermines the distinct constitutional roles of each branch of our government.”  >On Friday, McConnell found that the Trump administration disregarded the court order, with at least 19 states, all of whom with Democratic attorneys general, presenting “undisputed evidence” that they were not receiving FEMA funds already appropriated by Congress.  *""fundamentally undermines the distinct constitutional roles of each branch of our government""*  Republicans oppose the constitution. They don't belive in having a constitutional republic. They *want* a king.   Failure to fully accept this truth is why democrats always seem to be bringing a procedural manual to a gun fight.",MrYdobon,2025-04-12T15:02:24,125
Grift Object Project.  That last one. These fools just can't help themselves.,jdmknowledge,2025-04-12T14:33:14,63
"Stealing from Blue states. Blue states, not Red, fund FEMA.",oceanicArboretum,2025-04-12T16:18:41,54
Getting closer to blue states withholding their tax payments to the fed. Let Texas carry the nation.,Present_Ad2973,2025-04-12T17:50:18,47
The revenge tour.,LotsofSports,2025-04-12T15:01:53,28
impeach,Danube11424,2025-04-12T17:04:07,21
"By design. ""Sue me, we'll tie it up in court while we do whatever we want. Then we'll sue you for taking us to court.""",seattlemyth,2025-04-12T17:18:13,18
WAIT--- please give us a moment to all pull out our SHOCKED expressions!!!,Puzzleheaded_Two6805,2025-04-12T14:41:27,38
Too many things wrong with this administration. It seems that the plan is the more wrongs you commit that one or two might get by.,Silent_Section_6409,2025-04-12T19:00:24,9
"They ought to be so ashamed…America is not only “screwed”, but now they’re being robbed? WTH? Both sides of the aisle, smarten up? The potus is a convicted felon…It’s NOT BENEATH HIM!!!",CommanderTom79,2025-04-12T19:38:38,7
Fucking scumbag Dung Beetles.,Own_Okra113,2025-04-12T19:19:28,6
How absolutely awful to exclude half the country from help because you can’t grow up.,dbscar,2025-04-12T21:03:36,7
tronald dump is an evil little man child he should be arrested and thrown in prison,StormSolid5523,2025-04-13T02:37:13,7
He has to keep up his law breaking quota!!!,Traditional-Baker756,2025-04-12T15:06:12,11
North Carolina isn’t even a blue state and they’re blocking funding for disaster funding for the Asheville area.,buildbyflying,2025-04-12T23:34:31,5
"I’m in one of those blue states and I’ve watched half our state buried under terrible snowstorms followed by once in a decade flooding. We have no FEMA funding, despite court orders. This is… I don’t even have words for how incredibly angry this makes me.  Edit: remember how they screeched about the made up “facts” that FEMA wasn’t paying out after the hurricane in North Carolina? Where’s the fucking anger now, hypocrites? Where the fuck are you NOW?",kellenanne,2025-04-13T14:13:24,7
He's just pushing it more and more and more and it's almost like he's daring somebody to arrest him. Which would of course lead to that person being tried for treason rather than Trump,G0-G0-Gadget,2025-04-12T20:12:32,5
Oops don't do it again now...,soldiergeneal,2025-04-12T16:28:51,6
"He's withholding it from Red states too, so there's that.",Hyperactiv3Sloth,2025-04-12T20:57:33,3
Withhold taxes.,traveller-1-1,2025-04-12T21:40:47,3
No Blue State bailouts- Mitch McConnell,[deleted],2025-04-12T15:41:35,5
Let's have blue state folks put their federal tax payments into the state funds to pay for disaster relief instead.,RecognitionMore7198,2025-04-13T06:31:48,3
This is getting more fucking ridiculous every day. Wow.   Funny as hell that Republicans have completely turned against America and all they preach is how American they are. Lost souls.,Id-rather-golf,2025-04-14T14:02:37,3
"Surprise, surprise 🙄 at this point, I'm not sure how longer the public can put up with his shit!",RedRoom4U,2025-04-13T16:27:57,2
Trump and FEMA have held up pre-approved funds for the Hermits Peak/Calf Canyon fire in New Mexico that occurred in 2022!   We’re angry but can’t do a damn thing‼️,MouseEgg8428,2025-04-12T20:10:35,1
I’d wager my first born that those ‘missing’ millions have already been transferred to Trumps personal bank account somewhere….. same as where all the DOGE ‘savings’ funds are going/have gone.,jayparker152,2025-04-14T18:27:04,1
"They want to live under an authoritarian dictator, like you see in North Korea",LivingIndependence,2025-04-13T14:37:27,8
Great point.,RecognitionMore7198,2025-04-13T06:28:19,7
In a sane world this would lead to impeachment,timoumd,2025-04-12T15:23:33,28
IF ONLY SOMEONE WOULD!,WoodenMarsupial4100,2025-04-13T11:45:05,3
BC Asheville is blue,Grayson102110,2025-04-13T13:09:42,3
"In a sane world he would have been behind bars years ago. Or at the very least not allowed to run for a second term, and fined very hugely.",jump-blues-5678,2025-04-12T15:32:07,34
From your lips to God's ear!,Puzzleheaded_Two6805,2025-04-13T07:25:28,3
