Comment,Author,Date,Score
No surprise this post was suppressed ,thedrizzle126,2025-04-06T17:58:56,6
Nice poster though a bit on the small side!,Cluefuljewel,2025-04-06T20:09:43,2
"Regarding what the woman says at the start of the video, how is Social Security not an entitlement? And Musk said Social Security is a ponzi scheme.",LabiaMinoraLover,2025-04-07T05:44:11,0
[removed],[deleted],2025-04-06T22:08:17,-3
Wait this is my first time posting here so I thought it was getting good views. Is it not?,js4873,2025-04-06T17:59:45,3
Idk if you see it on your end but I'm seeing the video as being removed,thedrizzle126,2025-04-06T18:00:39,3
I don’t see that! So you can’t view it?,js4873,2025-04-06T18:01:40,2
"I press play and it says ""this video is no longer available""",thedrizzle126,2025-04-06T18:02:22,3
Noooo,js4873,2025-04-06T18:04:53,1
I just watched it now,Level21DungeonMaster,2025-04-06T18:39:37,3
Me too,miffcat,2025-04-07T10:29:22,2
Oh good! Idk why it did that for the other user. 🤷‍♀️,js4873,2025-04-06T18:40:07,1
