Comment,Author,Date,Score
"Until that teacher is fired, any parent whose child attends that school is entirely negligent if they don't immediately pull their child out.",Vessarionovich,2025-05-01T13:36:35,75
"She said she'd die on that Hill, so I propose letting her die on that hill by sending her to prison. Letting her die on that hill by no longer being allowed to teach kids. Maybe she can be the prison librarian",PastorofMuppets79,2025-05-01T16:33:53,73
Why do they get to talk like this? Nothing will happen to this POS.,Long_Jelly_9557,2025-05-01T19:34:44,25
I didn't even need to see the pic,indefiniteretrieval,2025-05-01T14:09:23,48
"What would you say for yourself when the FBI visits your house?  Back then, joking/calling for a President to be assassinated was unheard of. Now, it's the norm. (And I condemn it. Even if it was against a President whose policies I do not approve.)",cambodianerd,2025-05-01T19:07:48,14
Typical leftist expecting everyone else to do the work and take the risk  Her job is to just moralize on social media for the party,fishsandwichpatrol,2025-05-01T19:15:25,17
"Leftists are authoritarians, not liberals.  This is just one example of that mindset.",Sir_Nuttsak,2025-05-01T19:22:43,18
🤔What prompted this teacher to think this was okay? What kind of professional adult acts this way?,nautik4,2025-05-01T18:15:54,21
Well that doesn’t sound like democracy.,osuaviator,2025-05-02T09:58:31,4
El Salvador awaits.,Rare_Cobalt,2025-05-01T23:39:56,8
Lock them up,JJMcGIII,2025-05-01T21:03:21,9
They talk like this while simultaneously calling you a nazi.,TickleMeWeenis,2025-05-02T02:04:58,24
TDS is a powerful disorder. 😁👍,M_i_c_K,2025-05-01T22:06:34,12
However it does sound like woke a democrat. 🤣,M_i_c_K,2025-05-02T10:01:20,3
Bet she binge watches MSNBC,Szorja,2025-05-02T09:49:09,5
