Comment,Author,Date,Score
"Disabled?  From what I heard, they thoroughly eradicated that airport.",mdws1977,2025-05-06T09:34:57,46
I'm just surprised they had a functioning airport in the first place.,Yoinkitron5000,2025-05-06T09:10:52,39
Way to go BB and Israel 🇮🇱 ! Continue!,Sure-Wishbone-4293,2025-05-06T09:00:09,18
Yemen should be renamed Houthiville.,wanttostaygottogo,2025-05-06T11:58:02,4
![gif](giphy|3o7aD8yI3nrBhk6z3a),Bevrykul,2025-05-06T13:38:18,3
Just a little hiccup at the airport,smkn3kgt,2025-05-06T15:01:13,6
Isn’t that true?,Sure-Wishbone-4293,2025-05-06T10:26:35,7
No kidding. This is Yemen we’re talking about.,ITrCool,2025-05-06T10:44:47,8
Bb?,dragonrite,2025-05-06T12:29:05,3
But is my flight going to be delayed?,ureallygonnaskthat,2025-05-06T16:13:11,4
"I guess they don't have one now. I wonder what the strikes actually consisted of though. A cratered tarmac is actually quite easily repaired, but a control tower and the associated infrastructure is not.",Yoinkitron5000,2025-05-06T10:30:15,8
"Yes, us friends of him call him BB!",Sure-Wishbone-4293,2025-05-06T13:08:16,3
"The strikes have also destroyed command-and-control facilities, air defense systems and advanced weapons manufacturing facilities and storage locations, USCENTCOM said.",Sure-Wishbone-4293,2025-05-06T10:49:54,7
Bill belicheck? Black beard? Who tf are you taking about,dragonrite,2025-05-06T13:09:50,-6
Benjamin Netanyahu aka Bibi,Blahblahnownow,2025-05-06T13:26:49,6
Thank you “Blah Blah”!,Sure-Wishbone-4293,2025-05-06T15:33:09,1
