Comment,Author,Date,Score
I don’t remember seeing her name when I was voting for president.,melie776,2025-05-02T11:44:24,17
Aiding and abetting a terrorist...,Feeling_Maize_2,2025-05-02T13:00:52,18
Totally ridiculous! He should stay in jail unless they pay the bond.,Status_Control_9500,2025-05-02T13:22:59,6
I wonder if we checked these judges if we'd see SOROS Deposits in their bank accounts,Slainlion,2025-05-02T14:54:58,7
The left sides with evil. I can't think of any other way to put it.,Right_Independent_71,2025-05-02T11:52:28,1
"20 Woe unto them that call evil good, and good evil; that put darkness for light, and light for darkness; that put bitter for sweet, and sweet for bitter!  Isaiah 5:20",ITrCool,2025-05-02T14:51:55,1
"Time for the DOJ to charge him with NFA stuff.  I hate the NFA, but it comes in useful at times.  Don't hate the player; hate the game.",Lord_Elsydeon,2025-05-02T14:59:00,1
Men(And Women) love darkness better than light because their deeds are evil,whicky1978,2025-05-02T17:54:51,5
💯,ITrCool,2025-05-02T19:32:47,1
