Comment,Author,Date,Score
“likely”?,Egstamm,2025-04-15T15:48:08,34
Wow! Thanks goodness it's illegal. Trump would never do anything illegal.,appmanga,2025-04-15T13:53:58,33
Add it to the list of illegal shit he’s already doing.,hospitallers,2025-04-15T15:37:07,13
It *is* illegal.,prodigy1367,2025-04-15T18:17:57,6
So when has bone spurs cared about the law?,WonderfulPrior381,2025-04-15T18:36:43,5
Good thing the Supreme Court said the president is definitely beneath the law and any illegal thing the president does can be prosecuted /s,triscuitsrule,2025-04-15T18:32:08,4
Laws only matter so long as someone is enforcing them.,Describing_Donkeys,2025-04-15T18:35:22,4
LIKELY!? It’s IS illegal! Stop sanewashing this regime!,annaleigh13,2025-04-15T18:48:59,6
He's building up to his Blitzkrieg.,13508615,2025-04-15T21:03:50,2
Like illegal matters when there's no consequence.,VentilatedEgg,2025-04-15T22:40:07,2
Asking for a friend but not voting for trump ever is not illegal right? RIGHT?,shadowpawn,2025-04-16T03:44:54,1
Best me to it,NimusNix,2025-04-15T18:59:32,1
Under rated comment for +45M Americans at risk.,shadowpawn,2025-04-16T03:43:49,1
