Comment,Author,Date,Score
[deleted],[deleted],2025-05-10T05:35:23,3
"A certain level of due process is required for everyone because confirming that you are a citizen or in the country legally is part of due process. Otherwise, you could deport Paul from Milwaukee because you thought he was one of those pesky illegal immigrants from Denmark. A certain base level of due process rights for everyone within the country is necessary to protect the rights of the citizens, that's why it's protected",ElderberryMental101,2025-05-10T10:25:23,8
"Everyone gets due process, citizen or noncitizen. You've fallen for the lefts lie.  The due process each gets is different, that's what the left wants to obfuscate. Rubber stamp on a form could be all that is needed for due process. Due process just means following the process in place without deviating from it.",RossBot5000,2025-05-10T06:32:11,18
